Well Name,Formation,Depth,GR,DeltaPHI,PHIND,ILD,PE,Marine,RelPos,Facies,ILD_log10,Lithofacies,RHOB,Lithology,Mineralogy
CROSS H CATTLE,C LM,2818.5,57.093,0.9,6.15,64.7059360224368,4.276,1,0.691,5,1.8109441240000004,mudstone,2206.103683148335,mudstone,siliciclastic
CROSS H CATTLE,C LM,2819.0,61.927,3.0,5.4,67.20720400604057,4.098,1,0.6759999999999999,5,1.8274158280000001,mudstone,2248.324742268041,mudstone,siliciclastic
CROSS H CATTLE,C LM,2819.5,65.863,4.6,5.8,71.80867611079121,3.984,1,0.662,5,1.8561769200000002,mudstone,2255.5083857442346,mudstone,siliciclastic
CROSS H CATTLE,C LM,2820.0,68.904,6.1,6.55,75.75961587645786,3.895,1,0.647,5,1.879437764,mudstone,2251.8623535676247,mudstone,siliciclastic
CROSS H CATTLE,C LM,2820.5,74.014,7.0,7.0,77.88062497853095,3.859,1,0.632,5,1.8914294280000001,mudstone,2249.327956989247,mudstone,siliciclastic
CROSS H CATTLE,C LM,2821.0,86.50299999999999,6.9,7.05,77.96890015167828,3.878,1,0.618,5,1.8919214080000002,mudstone,2246.937432867884,mudstone,siliciclastic
CROSS H CATTLE,C LM,2821.5,109.964,6.1,6.95,79.19220108369815,3.918,1,0.603,5,1.898682414,mudstone,2241.2127263045795,mudstone,siliciclastic
CROSS H CATTLE,C LM,2822.0,149.908,5.8,6.6,82.55539581804233,3.962,1,0.588,4,1.9167454640000001,marine_silt_shale,2247.3407643312103,mudstone,siliciclastic
CROSS H CATTLE,C LM,2822.5,174.17,5.3,6.55,87.92812899675155,4.045,1,0.574,4,1.9441278319999997,marine_silt_shale,2243.3355332629358,mudstone,siliciclastic
CROSS H CATTLE,C LM,2823.0,184.021,5.1,6.55,95.94202485386263,4.087,1,0.5589999999999999,4,1.98200888,marine_silt_shale,2241.199947312961,mudstone,siliciclastic
CROSS H CATTLE,C LM,2823.5,179.77700000000004,5.1,6.55,105.61672922970688,4.129,1,0.544,4,2.023732714,marine_silt_shale,2241.199947312961,mudstone,siliciclastic
CROSS H CATTLE,C LM,2824.0,158.33100000000005,5.3,6.55,116.2730888878252,4.214,1,0.529,4,2.06547921,marine_silt_shale,2243.3355332629358,mudstone,siliciclastic
CROSS H CATTLE,C LM,2824.5,127.469,5.3,6.45,128.32358379571158,4.271,1,0.515,4,2.10830648,marine_silt_shale,2245.9754487856385,mudstone,siliciclastic
CROSS H CATTLE,C LM,2825.0,98.578,5.2,6.0,138.03900112564793,4.296,1,0.5,4,2.140001808,marine_silt_shale,2256.7721518987346,mudstone,siliciclastic
CROSS H CATTLE,C LM,2825.5,78.954,4.5,5.75,147.98722481814863,4.253,1,0.485,4,2.1702242259999998,marine_silt_shale,2255.726439790576,mudstone,siliciclastic
CROSS H CATTLE,C LM,2826.0,67.02600000000001,3.5,5.35,154.13222507766469,4.346,1,0.471,4,2.187893448,marine_silt_shale,2255.14896373057,mudstone,siliciclastic
CROSS H CATTLE,C LM,2826.5,59.712,2.6,5.0,156.0000997312183,4.364,1,0.456,4,2.1931248759999997,marine_silt_shale,2254.1632443531826,mudstone,siliciclastic
CROSS H CATTLE,C LM,2827.0,62.048,2.6,4.9,153.06638376657958,4.394,1,0.441,4,2.184879822,marine_silt_shale,2256.7299794661194,mudstone,siliciclastic
CROSS H CATTLE,C LM,2827.5,73.528,3.0,5.2,145.87808381707197,4.398,1,0.426,4,2.16399005,marine_silt_shale,2253.479381443299,mudstone,siliciclastic
CROSS H CATTLE,C LM,2828.0,83.486,3.6,5.7,135.6759040193929,4.386,1,0.412,5,2.132502724,mudstone,2247.1784232365144,mudstone,siliciclastic
CROSS H CATTLE,C LM,2828.5,82.963,4.4,6.2,123.18780077583928,4.33,1,0.397,4,2.090567702,marine_silt_shale,2242.8661087866108,mudstone,siliciclastic
CROSS H CATTLE,C LM,2829.0,78.22,4.2,7.1,109.62090016212775,4.343,1,0.382,4,2.039893364,marine_silt_shale,2217.218162839248,mudstone,siliciclastic
CROSS H CATTLE,C LM,2829.5,65.96600000000001,3.6,7.5,98.48577618133967,4.419,1,0.368,6,1.9933735119999998,wackestone,2464.6174273858924,wackestone,carbonate
CROSS H CATTLE,C LM,2830.0,46.37600000000001,2.1,7.75,93.045316177453,4.476,1,0.353,6,1.968694516,wackestone,2437.146527068437,wackestone,carbonate
CROSS H CATTLE,C LM,2830.5,32.286,0.6,8.3,94.9065638969624,4.513999999999999,1,0.3379999999999999,8,1.97729625,packstone,2450.78676056338,limestone,carbonate
CROSS H CATTLE,C LM,2831.0,31.29300000000001,-0.1,8.65,100.10002501280128,4.64,1,0.324,8,2.000434186,packstone,2430.1382517482516,limestone,carbonate
CROSS H CATTLE,C LM,2831.5,36.538,-0.7,8.45,102.61689982974283,4.698,1,0.309,8,2.01121889,packstone,2428.531390268123,limestone,carbonate
CROSS H CATTLE,C LM,2832.0,50.142,-0.5,7.55,96.21648120647914,4.586,1,0.294,8,1.9832494700000003,packstone,2460.049502487562,limestone,carbonate
CROSS H CATTLE,C LM,2832.5,58.872,0.7,6.75,79.9772490912326,4.493,1,0.2789999999999999,6,1.902966462,wackestone,2450.124924471299,wackestone,carbonate
CROSS H CATTLE,C LM,2833.0,62.932,2.1,6.45,60.9492488976389,4.454,1,0.265,5,1.7849683580000002,mudstone,2211.5411133810007,mudstone,siliciclastic
CROSS H CATTLE,C LM,2833.5,67.306,3.0,6.5,46.9362011038849,4.409,1,0.25,5,1.671507936,mudstone,2219.9742268041236,mudstone,siliciclastic
CROSS H CATTLE,C LM,2834.0,67.73100000000001,-2.8,10.5,38.80044102248881,3.691,1,0.235,8,1.5888366619999998,packstone,2336.0289494163426,limestone,carbonate
CROSS H CATTLE,C LM,2837.0,78.04899999999998,-12.1,21.45,17.288964000362228,2.608,1,0.147,2,1.2377689699999999,c_siltstone,1819.643666369313,siltstone,siliciclastic
CROSS H CATTLE,C LM,2837.5,75.925,-6.9,19.25,18.32696101398409,2.826,1,0.132,2,1.263090456,c_siltstone,1927.7329747427502,siltstone,siliciclastic
CROSS H CATTLE,C LM,2838.0,77.553,-8.4,22.6,21.520321047693205,2.84,1,0.118,3,1.332848746,f_siltstone,1823.5874538745388,siltstone,siliciclastic
CROSS H CATTLE,C LM,2838.5,71.921,-6.1,23.35,26.4196000005748,2.899,1,0.103,2,1.4219262380000002,c_siltstone,1823.3313383600375,siltstone,siliciclastic
CROSS H CATTLE,C LM,2839.0,61.93899999999999,-6.5,22.85,30.935844067223343,2.917,1,0.088,3,1.49046197,f_siltstone,1833.5434272300472,siltstone,siliciclastic
CROSS H CATTLE,C LM,2839.5,51.987,-3.8,18.7,33.988900037720235,3.022,1,0.074,3,1.53133711,f_siltstone,1972.4529865125241,siltstone,siliciclastic
CROSS H CATTLE,C LM,2840.0,41.019,1.1,13.45,35.11747597670683,3.298,1,0.059,3,1.545523294,f_siltstone,2171.5617290192113,siltstone,siliciclastic
CROSS H CATTLE,C LM,2840.5,34.314,3.1,9.25,35.56929603587981,3.5210000000000004,1,0.044,8,1.5510752699999997,packstone,2452.5312590299277,limestone,carbonate
CROSS H CATTLE,C LM,2841.0,36.958,5.0,7.1,36.747843994651774,3.59,1,0.0289999999999999,8,1.5652318640000005,packstone,2549.8473684210526,limestone,carbonate
CROSS H CATTLE,C LM,2841.5,40.572,6.8,7.3,38.663524052138456,3.518,1,0.015,8,1.587301436,packstone,2567.269699570815,limestone,carbonate
NOLAN,A1 SH,2853.5,106.813,9.339,15.222,11.641260294104908,3.5,0,1.0,2,1.0659999999999998,c_siltstone,2198.504921029991,siltstone,siliciclastic
NOLAN,A1 SH,2854.0,100.938,8.857000000000003,15.313,12.133888504649777,3.4160000000000004,0,0.977,3,1.084,f_siltstone,2191.19544550322,siltstone,siliciclastic
NOLAN,A1 SH,2854.5,94.375,7.097,14.583,12.764388088113437,3.195,0,0.955,3,1.1059999999999999,f_siltstone,2197.69299774496,siltstone,siliciclastic
NOLAN,A1 SH,2855.0,89.81299999999996,7.081,14.11,12.82330582656022,2.963,0,0.932,3,1.108,f_siltstone,2212.301702186851,siltstone,siliciclastic
NOLAN,A1 SH,2855.5,91.563,6.733,13.189,13.182567385564074,2.979,0,0.909,3,1.12,f_siltstone,2237.5359699518585,siltstone,siliciclastic
NOLAN,A1 SH,2856.0,87.18799999999996,6.577999999999999,12.806,13.614446824659511,3.16,0,0.8859999999999999,3,1.1340000000000003,f_siltstone,2247.857932628289,siltstone,siliciclastic
NOLAN,A1 SH,2856.5,84.18799999999997,5.569,12.253,13.740419750125149,3.2230000000000003,0,0.8640000000000001,3,1.138,f_siltstone,2254.4577571507234,siltstone,siliciclastic
NOLAN,A1 SH,2857.0,84.625,4.8610000000000015,12.229,13.614446824659511,3.361,0,0.841,3,1.1340000000000003,f_siltstone,2247.7235922755126,siltstone,siliciclastic
NOLAN,A1 SH,2857.5,90.313,5.634,13.458,14.52111617587742,3.395,0,0.818,3,1.162,f_siltstone,2218.109717885679,siltstone,siliciclastic
NOLAN,A1 SH,2858.0,91.563,6.443,17.922,14.321878992735432,3.076,0,0.795,3,1.156,f_siltstone,2087.8926471509344,siltstone,siliciclastic
NOLAN,A1 SH,2858.5,85.625,6.897,19.177,13.182567385564074,3.135,0,0.773,3,1.12,f_siltstone,2052.6755869252333,siltstone,siliciclastic
NOLAN,A1 SH,2859.0,74.188,4.634,17.827,11.641260294104908,3.002,0,0.75,3,1.0659999999999998,f_siltstone,2075.0888958119244,siltstone,siliciclastic
NOLAN,A1 SH,2859.5,65.875,3.571,13.226,9.954054173515267,3.16,0,0.727,3,0.9979999999999999,f_siltstone,2204.0215641093446,siltstone,siliciclastic
NOLAN,A1 SH,2860.0,63.625,2.563,13.013,8.590135215053959,2.773,0,0.705,3,0.934,f_siltstone,2199.8599089616882,siltstone,siliciclastic
NOLAN,A1 SH,2860.5,65.375,3.922,13.46,8.317637711026713,2.541,0,0.682,3,0.9200000000000002,f_siltstone,2200.594931014384,siltstone,siliciclastic
NOLAN,A1 SH,2861.0,65.813,3.145,14.97,8.053784411990664,2.512,0,0.659,2,0.9059999999999999,c_siltstone,2147.375769320118,siltstone,siliciclastic
NOLAN,A1 SH,2861.5,64.5,3.31,15.245,7.620790100254117,2.6660000000000004,0,0.636,2,0.8819999999999998,c_siltstone,2140.7553681869895,siltstone,siliciclastic
NOLAN,A1 SH,2862.0,65.313,2.439,14.602,7.1121351365332925,2.807,0,0.614,2,0.8520000000000001,c_siltstone,2151.3211585110853,siltstone,siliciclastic
NOLAN,A1 SH,2862.5,67.063,2.877,14.017,6.760829753919817,2.9410000000000003,0,0.591,2,0.83,c_siltstone,2173.1822702089107,siltstone,siliciclastic
NOLAN,A1 SH,2863.0,70.25,2.333,13.585,6.338697112569274,2.9810000000000003,0,0.568,2,0.8020000000000003,c_siltstone,2180.452743603264,siltstone,siliciclastic
NOLAN,A1 SH,2863.5,72.125,1.926,13.406,5.834451042737447,3.0780000000000003,0,0.545,2,0.766,c_siltstone,2181.518165854355,siltstone,siliciclastic
NOLAN,A1 SH,2864.0,79.563,2.152,14.205,5.176068319505676,3.17,0,0.523,2,0.714,c_siltstone,2160.1989717929846,siltstone,siliciclastic
NOLAN,A1 SH,2864.5,80.563,3.0780000000000003,16.844,4.613175745603796,3.107,0,0.5,2,0.6640000000000001,c_siltstone,2090.6422255215534,siltstone,siliciclastic
NOLAN,A1 SH,2865.0,75.813,5.733,18.242,4.168693834703353,3.012,0,0.477,2,0.6199999999999999,c_siltstone,2071.937415102846,siltstone,siliciclastic
NOLAN,A1 SH,2865.5,65.625,6.937,19.674,3.8904514499428062,3.014,0,0.455,2,0.59,c_siltstone,2037.5114862996036,siltstone,siliciclastic
NOLAN,A1 SH,2866.0,57.25,7.76,19.584,3.8547835766577183,2.971,0,0.4320000000000001,2,0.5860000000000001,c_siltstone,2046.8044752818737,siltstone,siliciclastic
NOLAN,A1 SH,2866.5,59.625,6.294,19.487,3.837072454922788,2.947,0,0.409,2,0.5840000000000001,c_siltstone,2038.1820873583335,siltstone,siliciclastic
NOLAN,A1 SH,2867.0,62.0,5.391,18.584,3.8547835766577183,2.787,0,0.386,2,0.5860000000000001,c_siltstone,2058.5239060290246,siltstone,siliciclastic
NOLAN,A1 SH,2867.5,68.438,4.007,17.428,4.111497211045221,2.807,0,0.364,2,0.6139999999999999,c_siltstone,2081.5922753690375,siltstone,siliciclastic
NOLAN,A1 SH,2868.0,71.063,3.218,16.410999999999998,4.634469197362877,2.838,0,0.341,2,0.6659999999999997,c_siltstone,2104.91770062615,siltstone,siliciclastic
NOLAN,A1 SH,2868.5,71.188,2.909,14.962,5.520774392807577,2.844,0,0.318,2,0.7420000000000003,c_siltstone,2145.282229305497,siltstone,siliciclastic
NOLAN,A1 SH,2869.0,70.938,2.838,13.177,6.886522963442759,2.76,0,0.295,2,0.8379999999999999,c_siltstone,2197.856296309257,siltstone,siliciclastic
NOLAN,A1 SH,2869.5,66.813,2.855,12.282,8.433347577642753,2.58,0,0.273,2,0.9259999999999999,c_siltstone,2224.751764244171,siltstone,siliciclastic
NOLAN,A1 SH,2870.0,69.875,2.702,11.556,9.68277856261249,2.7030000000000003,0,0.25,2,0.986,c_siltstone,2244.748487553701,siltstone,siliciclastic
NOLAN,A1 SH,2870.5,73.188,3.026,11.769,10.0,2.795,0,0.2269999999999999,2,1.0,c_siltstone,2241.92596157733,siltstone,siliciclastic
NOLAN,A1 SH,2871.0,81.0,3.352,12.322,9.375620069258796,2.938,0,0.205,2,0.9719999999999996,c_siltstone,2228.872603592418,siltstone,siliciclastic
NOLAN,A1 SH,2871.5,82.18799999999997,3.945,13.144,8.203515443298185,2.6910000000000003,0,0.182,2,0.9140000000000001,c_siltstone,2210.371517750247,siltstone,siliciclastic
NOLAN,A1 SH,2872.0,82.06299999999997,5.444,15.21,6.9502431758879695,2.654,0,0.159,2,0.8420000000000001,c_siltstone,2162.4525310715344,siltstone,siliciclastic
NOLAN,A1 SH,2872.5,77.375,6.5920000000000005,16.358,5.7543993733715695,2.75,0,0.136,2,0.76,c_siltstone,2137.7238595409385,siltstone,siliciclastic
NOLAN,A1 SH,2873.0,74.75,6.6720000000000015,16.326,4.808393484497288,2.891,0,0.114,3,0.6820000000000003,f_siltstone,2139.4428685067714,siltstone,siliciclastic
NOLAN,A1 SH,2873.5,73.688,6.614,17.409000000000002,4.168693834703353,2.922,0,0.091,5,0.6199999999999999,mudstone,1966.625485083417,mudstone,siliciclastic
NOLAN,A1 SH,2874.0,76.25,7.1229999999999976,19.977,3.8904514499428062,2.9810000000000003,0,0.068,5,0.59,mudstone,1901.3101832262023,mudstone,siliciclastic
NOLAN,A1 SH,2874.5,73.938,10.693,21.143,3.999447497610975,3.065,0,0.045,2,0.602,c_siltstone,2018.4875361337859,siltstone,siliciclastic
NOLAN,A1 SH,2875.0,75.5,8.346,20.17,4.425883723626265,3.133,0,0.023,3,0.646,f_siltstone,2032.8233586968379,siltstone,siliciclastic
NOLAN,A1 LM,2875.5,77.938,5.702999999999999,16.27,5.011872336272722,3.32,1,1.0,5,0.7,mudstone,1989.937616122464,mudstone,siliciclastic
NOLAN,A1 LM,2876.0,85.75,1.07,13.579,5.861381645140287,3.662,1,0.983,5,0.7679999999999999,mudstone,2020.228330637825,mudstone,siliciclastic
NOLAN,A1 LM,2876.5,81.875,0.969,9.822,7.5162289401820495,4.394,1,0.966,5,0.8759999999999997,mudstone,2114.1598387121203,mudstone,siliciclastic
NOLAN,A1 LM,2877.0,75.125,1.062,7.629,10.864256236170656,4.562,1,0.948,8,1.036,packstone,2478.80755333239,limestone,carbonate
NOLAN,A1 LM,2877.5,73.375,0.67,6.898,16.90440931643263,4.894,1,0.931,8,1.2279999999999998,packstone,2497.1731874559546,limestone,carbonate
NOLAN,A1 LM,2878.0,79.938,0.442,6.442,24.660393372343396,5.121,1,0.914,8,1.3920000000000001,packstone,2508.762878318166,limestone,carbonate
NOLAN,A1 LM,2878.5,89.5,0.54,6.54,31.47748314101317,5.098,1,0.897,8,1.4980000000000002,packstone,2506.962650713855,limestone,carbonate
NOLAN,A1 LM,2879.0,85.81299999999997,1.25,6.905,34.197944251370885,5.008,1,0.879,6,1.534,wackestone,2452.6104430379746,wackestone,carbonate
NOLAN,A1 LM,2879.5,75.563,2.104,7.075,31.76874070649769,4.695,1,0.862,6,1.5019999999999998,wackestone,2458.5732241562473,wackestone,carbonate
NOLAN,A1 LM,2880.0,60.15600000000001,2.47,8.125,28.05433637951716,4.359,1,0.845,5,1.4480000000000004,mudstone,2172.6057495129703,mudstone,siliciclastic
NOLAN,A1 LM,2880.5,55.938,2.639,9.324,25.468302525850405,3.91,1,0.828,5,1.406,mudstone,2143.5692524470783,mudstone,siliciclastic
NOLAN,A1 LM,2881.0,55.063,2.932,10.984000000000002,23.442288153199225,3.4610000000000003,1,0.81,6,1.37,wackestone,2344.656862488153,wackestone,carbonate
NOLAN,A1 LM,2881.5,58.844,4.265,11.75,20.701413487910425,3.434,1,0.7929999999999999,4,1.316,marine_silt_shale,2096.475919856897,mudstone,siliciclastic
NOLAN,A1 LM,2882.0,55.90600000000001,4.477,11.734000000000002,17.538805018417612,3.4730000000000003,1,0.7759999999999999,4,1.244,marine_silt_shale,2098.8636861017762,mudstone,siliciclastic
NOLAN,A1 LM,2882.5,54.78100000000001,3.5580000000000003,11.383,14.190575216890926,3.412,1,0.759,4,1.1520000000000001,marine_silt_shale,2099.401276933286,mudstone,siliciclastic
NOLAN,A1 LM,2883.0,56.375,2.147,10.89,11.481536214968829,3.527,1,0.741,4,1.06,marine_silt_shale,2098.6140423645675,mudstone,siliciclastic
NOLAN,A1 LM,2883.5,65.125,2.587,11.329,9.908319448927676,3.424,1,0.7240000000000001,6,0.996,wackestone,2329.5726974890417,wackestone,carbonate
NOLAN,A1 LM,2884.0,67.813,5.048,12.872,9.418895965228414,3.4410000000000003,1,0.7070000000000001,6,0.974,wackestone,2307.9979809588003,wackestone,carbonate
NOLAN,A1 LM,2884.5,64.938,7.595,14.28,9.772372209558108,3.201,1,0.69,4,0.9900000000000001,marine_silt_shale,2058.594769628267,mudstone,siliciclastic
NOLAN,A1 LM,2885.0,58.5,9.249,16.044,10.519618738232229,3.19,1,0.672,7,1.022,dolomite,2415.254672479642,dolomite,carbonate
NOLAN,A1 LM,2885.5,61.313,8.082,15.111,11.117317272815914,3.244,1,0.655,7,1.046,dolomite,2438.6079626710766,dolomite,carbonate
NOLAN,A1 LM,2886.0,80.563,6.129,13.842,11.428783347897712,3.67,1,0.638,7,1.0579999999999998,dolomite,2464.146854621768,dolomite,carbonate
NOLAN,A1 LM,2886.5,104.438,4.2330000000000005,11.49,12.02264434617413,4.227,1,0.621,7,1.08,dolomite,2528.2232340555724,dolomite,carbonate
NOLAN,A1 LM,2887.0,116.5,2.6860000000000004,11.084,13.551894123510364,4.742,1,0.603,8,1.1320000000000001,packstone,2386.4887375341673,limestone,carbonate
NOLAN,A1 LM,2887.5,110.875,1.6669999999999998,10.638,16.749428760264372,4.867,1,0.586,8,1.224,packstone,2388.488095421679,limestone,carbonate
NOLAN,A1 LM,2888.0,109.313,0.755,10.866,21.28139045982712,4.891,1,0.569,8,1.328,packstone,2369.6085706836616,limestone,carbonate
NOLAN,A1 LM,2888.5,108.313,0.975,10.402,25.585858869056462,5.223,1,0.552,8,1.4080000000000001,packstone,2387.4552379449633,limestone,carbonate
NOLAN,A1 LM,2889.0,111.688,1.09,10.628,28.444611074479155,5.059,1,0.534,6,1.454,wackestone,2333.796223334344,wackestone,carbonate
NOLAN,A1 LM,2889.5,100.063,1.139,9.993,29.24152377843336,5.257999999999999,1,0.517,6,1.4660000000000002,wackestone,2354.3024198065973,wackestone,carbonate
NOLAN,A1 LM,2890.0,100.063,1.139,9.993,29.24152377843336,5.257999999999999,1,0.517,6,1.4660000000000002,wackestone,2354.3024198065973,wackestone,carbonate
NOLAN,A1 LM,2890.5,95.0,1.311,9.48,28.84031503126606,5.246,1,0.5,8,1.46,packstone,2421.796031897172,limestone,carbonate
NOLAN,A1 LM,2891.0,80.563,1.565,8.933,27.542287033381648,5.488,1,0.483,8,1.4399999999999997,packstone,2442.9807230913802,limestone,carbonate
NOLAN,A1 LM,2891.5,63.03100000000001,1.23,8.487,25.118864315095795,5.863,1,0.466,6,1.4,wackestone,2402.691607269414,wackestone,carbonate
NOLAN,A1 LM,2892.0,43.813,0.7020000000000001,8.527000000000001,21.57744409152667,5.715,1,0.4479999999999999,6,1.334,wackestone,2394.6752355334447,wackestone,carbonate
NOLAN,A1 LM,2892.5,33.625,0.043,8.551,18.03017740859569,5.848,1,0.431,8,1.256,packstone,2435.2316519213264,limestone,carbonate
NOLAN,A1 LM,2893.0,29.656,0.472,9.098,15.205475297324956,5.187,1,0.414,8,1.182,packstone,2423.2542920344026,limestone,carbonate
NOLAN,A1 LM,2893.5,26.719,0.413,10.524,13.121998990192028,5.047,1,0.397,6,1.1179999999999999,wackestone,2328.804524491148,wackestone,carbonate
NOLAN,A1 LM,2894.0,22.641,1.692,11.687,11.534532578210928,4.75,1,0.379,6,1.0620000000000003,wackestone,2307.693428896936,wackestone,carbonate
NOLAN,A1 LM,2894.5,20.953000000000007,1.298,12.667,10.0,4.797,1,0.362,8,1.0,packstone,2317.656528293246,limestone,carbonate
NOLAN,A1 LM,2895.0,22.562,0.924,12.748,8.709635899560805,4.852,1,0.345,8,0.94,packstone,2310.562539932981,limestone,carbonate
NOLAN,A1 LM,2895.5,24.406,-0.136,12.49,7.620790100254117,4.914,1,0.3279999999999999,8,0.8819999999999998,packstone,2306.1786192218583,limestone,carbonate
NOLAN,A1 LM,2896.0,24.875,0.299,12.005999999999998,6.854882264526613,5.07,1,0.31,8,0.8359999999999999,packstone,2327.0613197851576,limestone,carbonate
NOLAN,A1 LM,2896.5,25.07800000000001,0.616,11.64,6.516283940608427,4.996,1,0.293,8,0.8140000000000001,packstone,2342.786472253079,limestone,carbonate
NOLAN,A1 LM,2897.0,24.422,0.018,12.872,6.546361740672751,4.785,1,0.276,8,0.8160000000000001,packstone,2295.736780456482,limestone,carbonate
NOLAN,A1 LM,2897.5,27.781,-0.731,13.719,6.760829753919817,4.699,1,0.259,8,0.83,packstone,2259.684871468565,limestone,carbonate
NOLAN,A1 LM,2898.0,29.734,-0.414,14.037,7.2110747918289935,4.914,1,0.241,8,0.8579999999999999,packstone,2253.2067293843493,limestone,carbonate
NOLAN,A1 LM,2898.5,39.656,0.486,12.649,7.798301105232589,4.953,1,0.2239999999999999,8,0.8920000000000001,packstone,2308.537665498322,limestone,carbonate
NOLAN,A1 LM,2899.0,48.75,1.505,11.727,8.394599865193978,4.492,1,0.207,8,0.9240000000000002,packstone,2350.8512421696532,limestone,carbonate
NOLAN,A1 LM,2899.5,52.40600000000001,1.367,11.133,9.375620069258796,3.815,1,0.19,8,0.9719999999999996,packstone,2368.55772517413,limestone,carbonate
NOLAN,A1 LM,2900.0,50.188,1.325,10.98,11.066237839776663,3.693,1,0.172,6,1.044,wackestone,2325.5869046110975,wackestone,carbonate
NOLAN,A1 LM,2900.5,54.90600000000001,1.359,10.213,13.614446824659511,3.58,1,0.155,5,1.1340000000000003,mudstone,2108.1448280887257,mudstone,siliciclastic
NOLAN,A1 LM,2901.0,68.063,2.214,9.7,17.78279410038923,3.863,1,0.138,8,1.25,packstone,2426.2336232630437,limestone,carbonate
NOLAN,A1 LM,2901.5,79.813,3.406,9.289,25.35128630497909,3.871,1,0.121,6,1.4040000000000004,wackestone,2404.6802807834856,wackestone,carbonate
NOLAN,A1 LM,2902.0,88.5,5.345,9.743,33.72873086588689,4.004,1,0.103,4,1.528,marine_silt_shale,2159.483251677143,mudstone,siliciclastic
NOLAN,A1 LM,2902.5,85.18799999999997,5.84,10.127,39.62780342554397,3.775,1,0.086,4,1.5980000000000003,marine_silt_shale,2154.122557349193,mudstone,siliciclastic
NOLAN,A1 LM,2903.0,74.188,4.279,8.905,38.904514499428046,4.148,1,0.069,4,1.5899999999999999,marine_silt_shale,2170.9105315186844,mudstone,siliciclastic
NOLAN,A1 LM,2903.5,74.188,4.279,8.905,38.904514499428046,4.148,1,0.069,4,1.5899999999999999,marine_silt_shale,2170.9105315186844,mudstone,siliciclastic
NOLAN,A1 LM,2904.0,55.40600000000001,2.334,6.504,30.060763026282324,4.258,1,0.052,5,1.4780000000000002,mudstone,2212.6892219400816,mudstone,siliciclastic
NOLAN,A1 LM,2904.5,47.875,0.446,4.388,22.49054605835781,4.797,1,0.034,6,1.352,wackestone,2520.2755971834385,wackestone,carbonate
NOLAN,A1 LM,2905.0,58.219,1.984,5.926,21.57744409152667,4.113,1,0.017,8,1.334,packstone,2547.2627558602676,limestone,carbonate
NOLAN,A1 LM,2905.5,79.25,1.088,17.369,21.97859872784824,3.49,0,1.0,8,1.3419999999999999,packstone,2162.08308113879,limestone,carbonate
NOLAN,B1 SH,2906.0,93.125,0.0,27.246,21.28139045982712,3.057,0,0.971,3,1.328,f_siltstone,1759.866,siltstone,siliciclastic
NOLAN,B1 SH,2906.5,94.25,1.395,27.267,19.860949173573715,2.682,0,0.941,3,1.298,f_siltstone,1768.2975775822729,siltstone,siliciclastic
NOLAN,B1 SH,2907.0,84.875,0.8079999999999999,20.627,16.749428760264372,3.076,0,0.912,3,1.224,f_siltstone,1958.660310025002,siltstone,siliciclastic
NOLAN,B1 SH,2907.5,77.125,2.991,14.587,13.677288255958494,3.299,0,0.882,3,1.1360000000000001,f_siltstone,2157.303774139513,siltstone,siliciclastic
NOLAN,B1 SH,2908.0,70.563,4.263,13.462,13.677288255958494,3.611,0,0.853,3,1.1360000000000001,f_siltstone,2204.031764620784,siltstone,siliciclastic
NOLAN,B1 SH,2908.5,61.813,5.689,12.719,14.52111617587742,3.256,0,0.8240000000000001,3,1.162,f_siltstone,2241.3897800415643,siltstone,siliciclastic
NOLAN,B1 SH,2909.0,62.188,5.641,12.67,14.52111617587742,3.354,0,0.794,2,1.162,c_siltstone,2242.3986819010374,siltstone,siliciclastic
NOLAN,B1 SH,2909.5,62.563,5.791,11.446,13.740419750125149,3.25,0,0.765,2,1.138,c_siltstone,2281.6316129616066,siltstone,siliciclastic
NOLAN,B1 SH,2910.0,74.5,5.529,11.073,12.882495516931346,3.342,0,0.735,2,1.1100000000000003,c_siltstone,2290.259839585693,siltstone,siliciclastic
NOLAN,B1 SH,2910.5,84.625,5.4460000000000015,13.499,11.641260294104908,3.15,0,0.706,2,1.0659999999999998,c_siltstone,2214.9485555132514,siltstone,siliciclastic
NOLAN,B1 SH,2911.0,94.25,4.813,17.55,11.220184543019636,3.029,0,0.6759999999999999,3,1.05,f_siltstone,2085.104141841848,siltstone,siliciclastic
NOLAN,B1 SH,2911.5,101.0,6.428999999999999,21.452,11.534532578210928,2.844,0,0.647,3,1.0620000000000003,f_siltstone,1978.3692106047813,siltstone,siliciclastic
NOLAN,B1 SH,2912.0,97.75,5.759,23.636,12.02264434617413,2.75,0,0.618,3,1.08,f_siltstone,1906.1745081811528,siltstone,siliciclastic
NOLAN,B1 SH,2912.5,90.06299999999996,5.239,21.519,12.647363474711517,2.699,0,0.588,3,1.102,f_siltstone,1967.412930905119,siltstone,siliciclastic
NOLAN,B1 SH,2913.0,79.625,3.499,17.839000000000006,13.99587322572618,2.885,0,0.5589999999999999,2,1.146,c_siltstone,2064.64675480565,siltstone,siliciclastic
NOLAN,B1 SH,2913.5,73.813,4.323,12.376,15.922087270511696,3.262,0,0.529,2,1.202,c_siltstone,2237.5630426278,siltstone,siliciclastic
NOLAN,B1 SH,2914.0,77.438,4.629,9.483,18.706821403658008,3.418,0,0.5,2,1.272,c_siltstone,2328.7655493336547,siltstone,siliciclastic
