Well Name,Formation,Depth,GR,DeltaPHI,PHIND,ILD,PE,Marine,RelPos,Facies
CROSS H CATTLE,B1 LM,2665.5,57.115,4.1,9.75,16.378208970466304,3.384,1,0.8,6
CROSS H CATTLE,B1 LM,2666.0,46.425,0.6,8.1,22.043025040388564,3.406,1,0.7,6
CROSS H CATTLE,B1 LM,2666.5,47.71,-0.6,7.3,33.154564069918884,3.4589999999999996,1,0.6,6
CROSS H CATTLE,B1 LM,2667.0,50.855,-1.0,7.0,47.47210002019458,3.4939999999999998,1,0.5,6
CROSS H CATTLE,B1 LM,2667.5,55.715,-0.9,6.85,66.814275884439,3.5869999999999997,1,0.4,6
CROSS H CATTLE,B1 LM,2668.0,65.186,-0.5,6.55,71.65622485317003,3.745,1,0.3,8
CROSS H CATTLE,B1 LM,2668.5,79.03,0.3,5.75,64.93136398434362,3.903,1,0.2,8
CROSS H CATTLE,B1 LM,2669.0,90.95299999999999,1.5,5.75,57.410928934054326,3.908,1,0.1,8
CROSS H CATTLE,B1 LM,2669.5,95.63799999999999,-6.1,11.95,51.73924892833229,3.23,0,1.0,8
CROSS H CATTLE,B2 SH,2671.0,74.53399999999998,-19.5,36.35,38.601369068774936,2.242,0,0.9440000000000001,1
CROSS H CATTLE,B2 SH,2672.0,61.681000000000004,-14.7,20.55,24.671089000542693,2.479,0,0.907,1
CROSS H CATTLE,B2 SH,2672.5,56.95,-1.4,12.2,21.17840396755906,2.9810000000000003,0,0.889,1
CROSS H CATTLE,B2 SH,2673.0,58.099,4.9,9.55,20.21401604086563,3.0989999999999998,0,0.87,1
CROSS H CATTLE,B2 SH,2673.5,60.606,5.5,10.35,20.277009003461302,3.0380000000000003,0,0.852,1
CROSS H CATTLE,B2 SH,2674.0,63.963,6.0,11.5,20.484676035969184,3.029,0,0.833,1
CROSS H CATTLE,B2 SH,2674.5,67.625,7.3,11.95,20.511841029948027,3.0789999999999997,0,0.815,1
CROSS H CATTLE,B2 SH,2675.0,73.27199999999998,8.7,11.45,20.54808899444652,3.138,0,0.7959999999999999,1
CROSS H CATTLE,B2 SH,2675.5,76.418,9.4,10.6,21.058921029611906,3.2960000000000003,0,0.778,2
CROSS H CATTLE,B2 SH,2676.0,73.595,10.7,9.75,22.61002497152936,3.46,0,0.759,2
CROSS H CATTLE,B2 SH,2676.5,71.789,11.9,9.15,25.65422503587984,3.6260000000000003,0,0.741,2
CROSS H CATTLE,B2 SH,2677.0,66.26100000000001,11.5,8.95,29.691601013111658,3.7260000000000004,0,0.722,2
CROSS H CATTLE,B2 SH,2677.5,66.62100000000001,9.5,8.45,34.047224940200785,3.83,0,0.7040000000000001,2
CROSS H CATTLE,B2 SH,2678.0,60.802,8.2,7.7,38.13062501199276,3.8560000000000003,0,0.685,2
CROSS H CATTLE,B2 SH,2678.5,58.173,7.7,7.55,41.25492899732106,3.853,0,0.667,2
CROSS H CATTLE,B2 SH,2679.0,60.075,8.4,7.8,43.63923592857758,3.875,0,0.648,2
CROSS H CATTLE,B2 SH,2679.5,64.145,7.6,9.4,46.00908898622315,3.6919999999999997,0,0.63,2
CROSS H CATTLE,B2 SH,2680.0,66.009,4.9,12.15,48.0526239907325,3.6260000000000003,0,0.611,2
CROSS H CATTLE,B2 SH,2680.5,64.883,5.8,12.1,49.308483970632,3.605,0,0.593,2
CROSS H CATTLE,B2 SH,2681.0,63.606,4.5,11.45,49.01400107856201,3.543,0,0.574,2
CROSS H CATTLE,B2 SH,2681.5,61.526,6.9,8.35,46.58062506160913,3.551,0,0.556,2
CROSS H CATTLE,B2 SH,2682.0,61.163000000000004,6.2,7.0,43.46764905130455,3.511,0,0.537,1
CROSS H CATTLE,B2 SH,2682.5,57.268,5.5,6.25,40.233648926356786,3.498,0,0.519,1
CROSS H CATTLE,B2 SH,2683.0,61.245,4.2,6.7,36.67513591690077,3.4730000000000003,0,0.5,1
CROSS H CATTLE,B2 SH,2683.5,60.758,4.2,7.0,32.775624998199966,3.4789999999999996,0,0.48100000000000004,1
CROSS H CATTLE,B2 SH,2684.0,58.843999999999994,5.0,7.1,27.91008904023789,3.528,0,0.46299999999999997,1
CROSS H CATTLE,B2 SH,2684.5,62.816,6.2,7.1,23.60988099314951,3.5610000000000004,0,0.444,1
CROSS H CATTLE,B2 SH,2685.0,68.881,7.2,7.6,20.088323981586548,3.6260000000000003,0,0.426,1
CROSS H CATTLE,B2 SH,2685.5,75.51,9.0,8.7,17.85062497651307,3.6519999999999997,0,0.40700000000000003,1
CROSS H CATTLE,B2 SH,2686.0,83.396,9.8,10.9,16.37011596722272,3.594,0,0.389,2
CROSS H CATTLE,B2 SH,2686.5,80.594,2.5,17.95,15.342889031946275,3.367,0,0.37,2
CROSS H CATTLE,B2 SH,2687.0,81.89399999999998,2.1,20.25,14.668900002119619,3.34,0,0.35200000000000004,2
CROSS H CATTLE,B2 SH,2687.5,78.444,0.3,20.85,14.333796024570216,3.315,0,0.33299999999999996,2
CROSS H CATTLE,B2 SH,2688.0,64.898,0.2,19.9,14.265729011330931,3.404,0,0.315,2
CROSS H CATTLE,B2 SH,2688.5,59.733999999999995,6.5,16.15,14.379264022115233,3.5239999999999996,0,0.29600000000000004,5
CROSS H CATTLE,B2 SH,2689.0,52.386,9.9,13.85,14.554224980502571,3.5780000000000003,0,0.278,5
CROSS H CATTLE,B2 SH,2689.5,50.75100000000001,11.4,11.7,14.830201025765806,3.553,0,0.259,5
CROSS H CATTLE,B2 SH,2690.0,50.034,10.8,10.5,15.358560966184385,3.491,0,0.24100000000000002,5
CROSS H CATTLE,B2 SH,2690.5,56.46,11.2,9.6,16.216729029317335,3.425,0,0.222,1
CROSS H CATTLE,B2 SH,2691.0,63.25,10.2,10.5,17.41392902311926,3.326,0,0.204,1
CROSS H CATTLE,B2 SH,2691.5,69.671,11.4,11.0,18.83560004228537,3.358,0,0.185,1
CROSS H CATTLE,B2 SH,2692.0,76.313,7.9,13.35,20.313048993360407,3.218,0,0.16699999999999998,2
CROSS H CATTLE,B2 SH,2692.5,79.579,3.7,16.55,21.91176098714016,3.1439999999999997,0,0.14800000000000002,1
CROSS H CATTLE,B2 SH,2693.0,81.01,4.0,17.0,23.843688968802038,3.17,0,0.13,1
CROSS H CATTLE,B2 SH,2693.5,80.243,3.1,15.85,26.09166404909868,3.208,0,0.111,1
CROSS H CATTLE,B2 SH,2694.0,79.301,5.1,13.05,28.387583978789795,3.25,0,0.09300000000000001,1
CROSS H CATTLE,B2 SH,2694.5,82.884,5.9,11.65,30.51457601312591,3.2880000000000003,0,0.07400000000000001,1
CROSS H CATTLE,B2 SH,2695.0,90.179,7.0,10.9,31.236921055252576,3.4139999999999997,0,0.055999999999999994,4
CROSS H CATTLE,B2 SH,2695.5,94.523,7.3,11.15,29.920899954056267,3.3989999999999996,0,0.037000000000000005,4
CROSS H CATTLE,B3 SH,2696.0,101.324,6.0,12.4,26.98802501327405,3.3739999999999997,0,0.019,3
CROSS H CATTLE,B3 SH,2696.5,103.58200000000001,6.6,12.4,23.21312403609762,3.4,1,1.0,3
CROSS H CATTLE,B3 SH,2696.5,103.58200000000001,6.6,12.4,23.21312403609762,3.4,0,1.0,3
CROSS H CATTLE,B3 SH,2697.0,104.803,8.5,11.55,20.268004031314657,3.4960000000000004,0,0.98,3
CROSS H CATTLE,B3 SH,2697.5,104.22399999999999,7.2,13.1,18.352655986492657,3.429,0,0.96,2
CROSS H CATTLE,B3 SH,2698.0,101.678,-2.9,20.35,17.21420101355805,3.13,0,0.94,2
CROSS H CATTLE,B3 SH,2698.5,97.40700000000001,-6.8,24.7,16.532355977005928,3.0580000000000003,0,0.92,2
CROSS H CATTLE,B3 SH,2699.0,92.73299999999999,-7.4,26.3,15.968016032800872,3.031,0,0.9,2
CROSS H CATTLE,B3 SH,2699.5,83.76799999999999,-7.3,24.75,15.547248994757393,3.03,0,0.88,2
CROSS H CATTLE,B3 SH,2700.0,77.536,-3.6,20.0,15.468488970811682,3.097,0,0.86,1
CROSS H CATTLE,B3 SH,2700.5,69.255,3.5,13.55,15.912120977295565,3.285,0,0.84,1
CROSS H CATTLE,B3 SH,2701.0,67.65100000000001,5.3,9.75,16.90032101709513,3.305,0,0.82,1
CROSS H CATTLE,B3 SH,2701.5,61.798,3.3,8.75,18.24144096414468,3.25,0,0.8,1
CROSS H CATTLE,B3 SH,2702.0,65.298,3.6,7.4,19.48339601564468,3.2430000000000003,0,0.78,1
CROSS H CATTLE,B3 SH,2702.5,70.602,1.8,8.2,20.151120962726875,3.1860000000000004,0,0.76,1
CROSS H CATTLE,B3 SH,2703.0,74.65,0.9,8.75,20.061440958916926,3.1830000000000003,0,0.74,1
CROSS H CATTLE,B3 SH,2703.5,82.586,1.9,8.75,19.38640895897459,3.2230000000000003,0,0.72,1
CROSS H CATTLE,B3 SH,2704.0,85.45299999999997,4.4,9.0,18.352655986492657,3.3280000000000003,0,0.7,1
CROSS H CATTLE,B3 SH,2704.5,87.75,3.4,11.9,17.156164034965858,3.273,0,0.68,2
CROSS H CATTLE,B3 SH,2705.0,80.848,2.7,14.35,15.912120977295565,3.2260000000000004,0,0.66,2
CROSS H CATTLE,B3 SH,2705.5,74.017,2.9,14.45,14.59240000593322,3.227,0,0.64,1
CROSS H CATTLE,B3 SH,2706.0,66.265,2.1,13.05,13.454224000124945,3.214,0,0.62,1
CROSS H CATTLE,B3 SH,2706.5,61.466,1.8,11.6,12.531599998511783,3.159,0,0.6,1
CROSS H CATTLE,B3 SH,2707.0,59.273999999999994,0.8,11.8,11.854249016122113,3.1510000000000002,0,0.58,1
CROSS H CATTLE,B3 SH,2707.5,64.14,1.8,11.6,11.316495993440125,3.1660000000000004,0,0.56,1
CROSS H CATTLE,B3 SH,2708.0,68.186,2.0,11.8,10.916416017678406,3.162,0,0.54,1
CROSS H CATTLE,B3 SH,2708.5,67.541,3.0,11.4,10.660225019092296,3.1310000000000002,0,0.52,1
CROSS H CATTLE,B3 SH,2709.0,75.398,3.1,11.35,10.601535989397666,3.138,0,0.5,2
CROSS H CATTLE,B3 SH,2709.5,78.406,4.1,11.15,10.67328897663115,3.157,0,0.48,2
CROSS H CATTLE,B3 SH,2710.0,77.553,5.6,10.8,10.725624983808775,3.179,0,0.46,2
CROSS H CATTLE,B3 SH,2710.5,80.089,6.1,11.45,10.660225019092296,3.1460000000000004,0,0.44,2
CROSS H CATTLE,B3 SH,2711.0,79.586,6.1,12.85,10.407075997462648,3.113,0,0.42,2
CROSS H CATTLE,B3 SH,2711.5,77.446,7.0,13.6,9.935104008349084,3.1180000000000003,0,0.4,2
CROSS H CATTLE,B3 SH,2712.0,73.11,6.1,13.55,9.247680993861822,3.057,0,0.38,1
CROSS H CATTLE,B3 SH,2712.5,70.96600000000002,5.5,12.65,8.381024997550885,3.025,0,0.36,1
CROSS H CATTLE,B3 SH,2713.0,72.51899999999998,4.4,12.4,7.463823999673637,3.0069999999999997,0,0.34,1
CROSS H CATTLE,B3 SH,2713.5,74.218,4.2,12.2,6.5382489992070445,3.028,0,0.32,1
CROSS H CATTLE,B3 SH,2714.0,74.141,4.3,12.65,5.774409005214716,3.0469999999999997,0,0.3,1
CROSS H CATTLE,B3 SH,2714.5,73.672,4.2,13.2,5.1665290065437,3.054,0,0.28,1
CROSS H CATTLE,B3 SH,2715.0,71.336,4.4,13.7,4.743683990830228,3.089,0,0.26,1
CROSS H CATTLE,B3 SH,2715.5,74.053,4.2,14.0,4.498641010015391,3.112,0,0.24,1
CROSS H CATTLE,B3 SH,2716.0,77.997,3.9,14.35,4.426815990179918,3.0860000000000003,0,0.22,1
CROSS H CATTLE,B3 SH,2716.5,78.993,4.3,14.35,4.5071289965545125,3.0839999999999996,0,0.2,1
CROSS H CATTLE,B3 SH,2717.0,82.324,4.3,14.65,4.726276005435323,3.049,0,0.18,1
CROSS H CATTLE,B3 SH,2717.5,86.72399999999998,4.4,14.5,5.094048998175785,3.011,0,0.16,1
CROSS H CATTLE,B3 SH,2718.0,91.37799999999999,3.9,15.65,5.564881002931871,2.9560000000000004,0,0.14,2
CROSS H CATTLE,B3 SH,2718.5,93.209,-7.1,22.85,6.185168992311211,2.6919999999999997,0,0.12,2
CROSS H CATTLE,B3 SH,2719.0,99.065,-8.9,27.15,6.91164099661455,2.627,0,0.1,2
CROSS H CATTLE,B3 SH,2719.5,100.45700000000001,-6.4,29.0,7.745088988085534,2.722,0,0.08,3
CROSS H CATTLE,B3 SH,2720.0,93.08,-6.3,29.65,8.555624983522902,2.8569999999999998,0,0.06,3
CROSS H CATTLE,B4 SH,2720.5,84.469,-2.8,26.3,9.174840985936273,3.057,0,0.04,2
CROSS H CATTLE,B4 SH,2721.0,78.955,5.8,21.0,9.320808987180268,3.365,0,0.02,2
CROSS H CATTLE,B4 SH,2721.5,74.66,9.0,17.7,8.898288985163346,3.515,0,1.0,2
CROSS H CATTLE,B4 SH,2721.5,74.66,9.0,17.7,8.898288985163346,3.515,1,1.0,2
CROSS H CATTLE,B4 SH,2722.0,72.493,11.2,14.1,8.065599998252859,3.513,0,0.982,2
CROSS H CATTLE,B4 SH,2722.5,71.798,9.8,13.1,6.974880993353497,3.388,0,0.9640000000000001,2
CROSS H CATTLE,B4 SH,2723.0,68.403,7.5,12.85,5.934096001070207,3.2560000000000002,0,0.946,2
CROSS H CATTLE,B4 SH,2723.5,65.671,7.0,12.5,5.022081010752894,3.145,0,0.929,2
CROSS H CATTLE,B4 SH,2724.0,61.233000000000004,7.0,12.4,4.318083995602149,3.013,0,0.9109999999999999,1
CROSS H CATTLE,B4 SH,2724.5,56.06100000000001,4.9,14.35,3.7442249938800134,2.841,0,0.893,1
CROSS H CATTLE,B4 SH,2725.0,55.56800000000001,4.7,16.15,3.3124000002276714,2.7760000000000002,0,0.875,1
CROSS H CATTLE,B4 SH,2725.5,51.105,4.3,17.75,2.9756249943913526,2.718,0,0.857,1
CROSS H CATTLE,B4 SH,2726.0,48.131,2.9,17.65,2.748963997287654,2.705,0,0.8390000000000001,1
CROSS H CATTLE,B4 SH,2726.5,52.326,1.1,16.95,2.588880998819347,2.708,0,0.821,1
CROSS H CATTLE,B4 SH,2727.0,53.823,0.6,16.2,2.483775998243817,2.762,0,0.804,1
CROSS H CATTLE,B4 SH,2727.5,56.018,1.1,15.75,2.4118090030148442,2.8310000000000004,0,0.7859999999999999,1
CROSS H CATTLE,B4 SH,2728.0,56.541000000000004,1.0,15.6,2.328676004087308,2.885,0,0.768,1
CROSS H CATTLE,B4 SH,2728.5,54.188,1.1,15.75,2.220099995784936,2.9530000000000003,0,0.75,1
CROSS H CATTLE,B4 SH,2729.0,54.345,1.4,16.2,2.090916000399489,2.975,0,0.732,1
CROSS H CATTLE,B4 SH,2729.5,54.681999999999995,2.1,16.85,1.9544039963128883,2.965,0,0.7140000000000001,1
CROSS H CATTLE,B4 SH,2730.0,58.663000000000004,2.6,17.6,1.8387360039709704,2.9539999999999997,0,0.696,1
CROSS H CATTLE,B4 SH,2730.5,64.45,3.7,18.15,1.7795560034376219,2.967,0,0.679,1
CROSS H CATTLE,B4 SH,2731.0,63.074,4.5,18.25,1.7795560034376219,2.9160000000000004,0,0.6609999999999999,1
CROSS H CATTLE,B4 SH,2731.5,62.46100000000001,4.4,18.2,1.8741609988435561,2.883,0,0.643,1
CROSS H CATTLE,B4 SH,2732.0,61.968999999999994,4.2,17.8,2.0649689987235766,2.863,0,0.625,1
CROSS H CATTLE,B4 SH,2732.5,62.43600000000001,3.7,17.25,2.3531560041942066,2.887,0,0.607,1
CROSS H CATTLE,B4 SH,2733.0,74.047,3.9,16.55,2.7390249985905792,2.8930000000000002,0,0.589,1
CROSS H CATTLE,B4 SH,2733.5,84.98,4.7,15.75,3.1755240043746293,2.885,0,0.5710000000000001,1
CROSS H CATTLE,B4 SH,2734.0,95.575,5.5,15.35,3.6062010043673935,2.8789999999999996,0,0.5539999999999999,2
CROSS H CATTLE,B4 SH,2734.5,96.58200000000001,6.5,15.05,3.876960997534028,2.872,0,0.536,2
CROSS H CATTLE,B4 SH,2735.0,89.20100000000002,6.9,15.35,3.904575995475753,2.841,0,0.518,1
CROSS H CATTLE,B4 SH,2735.5,77.631,6.3,15.15,3.709476003612736,2.845,0,0.5,1
CROSS H CATTLE,B4 SH,2736.0,67.782,4.6,15.0,3.4299039945361622,2.8369999999999997,0,0.48200000000000004,1
CROSS H CATTLE,B4 SH,2736.5,60.967,3.6,15.2,3.1897960065731694,2.82,0,0.46399999999999997,1
CROSS H CATTLE,B4 SH,2737.0,58.64100000000001,3.7,15.85,3.0102249982409406,2.8139999999999996,0,0.446,1
CROSS H CATTLE,B4 SH,2737.5,56.283,3.2,16.6,2.8798089957869797,2.835,0,0.429,1
CROSS H CATTLE,B4 SH,2738.0,52.97,2.5,16.65,2.762243994299997,2.8680000000000003,0,0.41100000000000003,1
CROSS H CATTLE,B4 SH,2738.5,53.056999999999995,2.2,15.4,2.656899995057384,2.9330000000000003,0,0.39299999999999996,1
CROSS H CATTLE,B4 SH,2739.0,52.37300000000001,2.2,14.0,2.595320994989551,2.968,0,0.375,1
CROSS H CATTLE,B4 SH,2739.5,53.622,3.2,13.2,2.5920999996198093,3.0180000000000002,0,0.35700000000000004,1
CROSS H CATTLE,B4 SH,2740.0,56.168,5.0,13.1,2.62764100183308,3.02,0,0.33899999999999997,1
CROSS H CATTLE,B4 SH,2740.5,58.593,5.6,14.2,2.6373760011519285,2.992,0,0.321,1
CROSS H CATTLE,B4 SH,2741.0,59.201,6.0,15.8,2.588880998819347,2.927,0,0.304,1
CROSS H CATTLE,B4 SH,2741.5,63.468,5.8,17.2,2.449225001325663,2.877,0,0.28600000000000003,1
CROSS H CATTLE,B4 SH,2742.0,64.17399999999999,5.8,18.0,2.277081002353241,2.8689999999999998,0,0.268,1
CROSS H CATTLE,B4 SH,2742.5,65.156,5.8,18.1,2.1403689987648407,2.889,0,0.25,1
CROSS H CATTLE,B4 SH,2743.0,68.686,5.7,17.75,2.0620960008899787,2.9189999999999996,0,0.23199999999999998,1
CROSS H CATTLE,B4 SH,2743.5,69.944,5.7,17.05,2.088024999109906,2.9189999999999996,0,0.214,1
CROSS H CATTLE,B4 SH,2744.0,69.911,5.2,16.3,2.2022560005779965,2.908,0,0.196,1
CROSS H CATTLE,B4 SH,2744.5,75.08800000000002,4.8,16.4,2.4180249959594446,2.8760000000000003,0,0.179,1
CROSS H CATTLE,B4 SH,2745.0,79.094,4.9,16.25,2.7589209942648982,2.888,0,0.161,1
CROSS H CATTLE,B4 SH,2745.5,76.407,4.9,15.75,3.16839999549292,2.8789999999999996,0,0.14300000000000002,1
CROSS H CATTLE,B4 SH,2746.0,76.877,4.9,15.25,3.678724002801308,2.873,0,0.125,1
CROSS H CATTLE,B4 SH,2746.5,79.285,5.1,14.75,4.231249005948492,2.8489999999999998,0,0.107,1
CROSS H CATTLE,B4 SH,2747.0,84.41,5.7,15.15,4.901796010322821,2.8539999999999996,0,0.08900000000000001,1
CROSS H CATTLE,B4 SH,2747.5,90.404,-3.7,21.05,5.716880996951972,2.5810000000000004,0,0.071,2
CROSS H CATTLE,B4 SH,2748.0,94.686,-12.8,28.0,6.62547601316972,2.4419999999999997,0,0.054000000000000006,2
CROSS H CATTLE,B4 SH,2748.5,94.686,-12.8,28.0,6.62547601316972,2.4419999999999997,0,0.054000000000000006,2
CROSS H CATTLE,B4 SH,2749.0,93.26799999999999,-12.6,29.9,7.645225012649478,2.512,0,0.036000000000000004,3
CROSS H CATTLE,B4 SH,2749.5,83.245,-14.3,30.15,8.803088987155324,2.609,0,0.018000000000000002,3
CROSS H CATTLE,B4 LM,2750.0,66.187,-12.8,28.0,10.491120999508322,2.7880000000000003,1,1.0,5
CROSS H CATTLE,B4 LM,2750.5,51.12,2.0,20.0,13.126128997912314,3.32,1,0.9,5
CROSS H CATTLE,B4 LM,2751.0,37.073,4.4,16.5,16.679055968133678,3.715,1,0.8,8
CROSS H CATTLE,B4 LM,2751.5,26.393,6.0,10.4,20.684303998504774,3.97,1,0.7,8
CROSS H CATTLE,B4 LM,2752.0,22.44400000000001,4.6,6.4,23.54190397890955,4.177,1,0.6,8
CROSS H CATTLE,B4 LM,2752.5,23.628,5.5,3.25,24.245775971049994,4.305,1,0.5,6
CROSS H CATTLE,B4 LM,2753.0,25.698,4.7,2.95,23.155344035423173,4.388,1,0.4,6
CROSS H CATTLE,B4 LM,2753.5,38.391999999999996,3.7,4.35,21.031395961847586,4.1930000000000005,1,0.3,6
CROSS H CATTLE,B4 LM,2754.0,54.121,0.4,8.7,19.10564095691805,3.4960000000000004,1,0.2,6
CROSS H CATTLE,B5 SH,2754.5,64.146,-18.7,23.45,17.52259599978473,2.502,1,0.1,3
CROSS H CATTLE,B5 SH,2757.0,74.567,-8.1,17.75,11.881808977678025,2.736,0,0.8079999999999999,2
CROSS H CATTLE,B5 SH,2757.5,79.038,5.4,10.2,12.229008982584364,3.13,0,0.769,2
CROSS H CATTLE,B5 SH,2758.0,83.075,2.7,13.35,12.602499996802518,2.9410000000000003,0,0.731,2
CROSS H CATTLE,B5 SH,2758.5,86.756,-12.8,25.1,12.630915972702985,2.358,0,0.6920000000000001,2
CROSS H CATTLE,B5 SH,2759.0,89.346,-18.1,33.55,12.075625004107788,2.155,0,0.654,3
CROSS H CATTLE,B5 SH,2759.5,85.94200000000002,-16.5,39.85,11.215801023766188,2.099,0,0.615,3
CROSS H CATTLE,B5 SH,2760.0,86.52799999999998,-16.5,41.35,10.336224987612514,2.15,0,0.5770000000000001,3
CROSS H CATTLE,B5 SH,2760.5,91.581,-18.6,38.7,9.821955994003568,2.311,0,0.5379999999999999,3
CROSS H CATTLE,B5 SH,2761.0,104.21600000000001,-14.3,33.35,9.809423982567065,2.7,0,0.5,3
CROSS H CATTLE,B5 SH,2761.5,103.14399999999999,-10.7,31.05,10.259209015882877,2.907,0,0.462,3
CROSS H CATTLE,B5 SH,2762.0,99.94,-3.3,28.45,11.282881008227054,3.141,0,0.423,3
CROSS H CATTLE,B5 SH,2762.5,95.45,1.7,24.85,12.74489999341511,3.388,0,0.385,3
CROSS H CATTLE,B5 SH,2763.0,81.581,-0.6,23.3,14.531344002255928,3.44,0,0.34600000000000003,3
CROSS H CATTLE,B5 SH,2763.5,76.264,5.5,18.85,15.264648984198484,3.708,0,0.26899999999999996,3
CROSS H CATTLE,B5 SH,2764.0,75.003,5.7,17.85,12.027024010846189,3.662,0,0.231,3
CROSS H CATTLE,B5 SH,2764.5,74.70100000000002,7.9,16.65,8.608356019533508,3.628,0,0.192,3
CROSS H CATTLE,B5 SH,2765.0,77.666,5.2,18.1,5.875775986626151,3.201,0,0.154,3
CROSS H CATTLE,B5 SH,2765.5,75.264,-10.6,27.6,4.490161005980177,2.605,0,0.115,5
CROSS H CATTLE,B5 SH,2766.0,72.4,-14.8,32.3,3.7986009979424233,2.436,0,0.077,5
CROSS H CATTLE,B5 SH,2766.5,70.61,-15.2,35.2,3.444736001858527,2.4530000000000003,0,0.038,3
CROSS H CATTLE,B5 LM,2767.0,57.971000000000004,-14.6,33.6,3.2328039940864914,2.572,1,1.0,7
CROSS H CATTLE,B5 LM,2767.5,46.746,-9.0,25.7,3.0450249958604707,3.0460000000000003,1,0.95,7
CROSS H CATTLE,B5 LM,2768.0,43.44600000000001,0.9,17.15,3.0415360056510625,3.804,1,0.9,8
CROSS H CATTLE,B5 LM,2768.5,42.123999999999995,5.2,14.1,3.367225006387061,4.125,1,0.85,8
CROSS H CATTLE,B5 LM,2769.0,46.923,6.1,13.05,4.198400992243156,4.369,1,0.8,8
CROSS H CATTLE,B5 LM,2769.5,64.814,5.2,13.0,5.750404006280643,4.438,1,0.75,8
CROSS H CATTLE,B5 LM,2770.0,79.274,5.0,12.4,8.162448985612897,4.31,1,0.7,8
CROSS H CATTLE,B5 LM,2770.5,88.073,4.7,12.05,11.451455980646653,4.357,1,0.65,8
CROSS H CATTLE,B5 LM,2771.0,91.345,4.8,11.6,14.25817602455528,4.317,1,0.6,8
CROSS H CATTLE,B5 LM,2771.5,91.434,4.8,11.3,15.69744398535935,4.397,1,0.55,8
CROSS H CATTLE,B5 LM,2772.0,88.00200000000002,4.8,10.5,15.999999975834838,4.498,1,0.5,8
CROSS H CATTLE,B5 LM,2772.5,85.405,4.0,10.1,15.776784012834936,4.544,1,0.45,8
CROSS H CATTLE,B5 LM,2773.0,84.348,4.4,10.3,15.570916006011002,4.503,1,0.4,8
CROSS H CATTLE,B5 LM,2773.5,89.329,5.0,10.8,15.217800978149484,4.455,1,0.35,8
CROSS H CATTLE,B5 LM,2774.0,85.469,5.2,11.3,14.531344002255928,4.376,1,0.3,8
CROSS H CATTLE,B5 LM,2774.5,84.193,4.7,11.05,13.483584029233649,4.28,1,0.25,8
CROSS H CATTLE,B5 LM,2775.0,89.404,5.2,10.4,12.180100002289667,4.126,1,0.2,8
CROSS H CATTLE,B5 LM,2775.5,89.947,6.4,9.8,11.022400015023123,3.9210000000000003,1,0.15,8
CROSS H CATTLE,B5 LM,2776.0,97.87799999999999,7.8,10.3,10.20163600928029,3.823,1,0.1,8
CROSS H CATTLE,B5 LM,2776.5,106.475,9.7,11.55,9.734399999173233,3.77,1,0.05,8
CROSS H CATTLE,B5 LM,2777.0,110.12100000000001,4.0,16.6,9.498723983272557,3.3310000000000004,0,1.0,8
CROSS H CATTLE,B5 LM,2777.5,111.355,-11.5,27.45,9.467928989210463,2.72,0,0.9840000000000001,8
CROSS H CATTLE,B5 LM,2778.0,104.598,-12.3,31.95,9.437183984377302,2.5580000000000003,0,0.968,5
CROSS H CATTLE,C SH,2778.5,101.945,-12.3,33.35,9.375843984359342,2.573,0,0.9520000000000001,3
CROSS H CATTLE,C SH,2779.0,96.726,-12.6,33.3,9.272025001328199,2.552,0,0.935,3
CROSS H CATTLE,C SH,2779.5,93.814,-8.3,30.75,9.132483999873552,2.568,0,0.919,3
CROSS H CATTLE,C SH,2780.0,88.686,-6.3,30.35,9.048064003349902,2.68,0,0.903,3
CROSS H CATTLE,C SH,2780.5,88.001,-7.0,31.3,9.114360999030517,2.72,0,0.887,3
CROSS H CATTLE,C SH,2781.0,85.241,-7.9,32.85,9.400356020850472,2.622,0,0.871,3
CROSS H CATTLE,C SH,2781.5,80.347,-10.3,35.05,9.94771600032599,2.4819999999999998,0,0.855,3
CROSS H CATTLE,C SH,2782.0,81.821,-12.4,37.9,10.67328897663115,2.3369999999999997,0,0.8390000000000001,3
CROSS H CATTLE,C SH,2782.5,79.77600000000002,-18.2,41.1,11.363641025068256,2.116,0,0.823,3
CROSS H CATTLE,C SH,2788.0,75.107,-16.0,75.5,9.150625000485133,0.6459999999999999,0,0.645,3
CROSS H CATTLE,C SH,2793.5,88.53,-12.9,33.55,18.671040973239407,2.682,0,0.46799999999999997,3
CROSS H CATTLE,C SH,2794.0,82.132,-6.3,28.75,18.14759999141549,3.0639999999999996,0,0.452,3
CROSS H CATTLE,C SH,2794.5,79.53,-2.9,25.35,17.724100013413178,3.142,0,0.435,3
CROSS H CATTLE,C SH,2795.0,81.196,-1.4,22.2,17.480761036192458,3.235,0,0.419,2
CROSS H CATTLE,C SH,2795.5,81.671,1.3,17.95,17.27233600913621,3.343,0,0.40299999999999997,3
CROSS H CATTLE,C SH,2796.0,81.994,7.7,13.35,17.164448976421312,3.6239999999999997,0,0.387,2
CROSS H CATTLE,C SH,2796.5,77.9,10.1,12.15,17.297280970930515,3.645,0,0.371,2
CROSS H CATTLE,C SH,2797.0,77.672,1.7,17.95,17.598024986650856,3.391,0,0.355,2
CROSS H CATTLE,C SH,2797.5,78.003,1.1,20.15,17.74936898963161,3.366,0,0.33899999999999997,2
